69,Show,Criminal,Criminal,"Criminal is a police procedural with a unique premise: it takes place exclusively within the confines of a police interview suite. This stripped down, cat-and-mouse drama will focus on the intense mental conflict between the police officer and the suspect in question.","Criminal is a police procedural with a unique premise: it takes place exclusively within the confines of a police interview suite. This stripped down, cat-and-mouse drama will focus on the intense mental conflict between the police officer and the suspect in question.",2019-09-13 13:24:19.137-07,2019-09-20 14:38:33.845-07,https://www.ign.com/articles/2019/09/20/netflixs-criminal-review-david-tennant-hayley-atwell,8.8,criminal,{Crime},{},{Netflix.com},{},
70,Comic,Daredevil [2019],Daredevil,"KNOW FEAR. Featuring action-packed extras including a Cover Gallery, Script, Inked And Color Pages and Character Designs!","KNOW FEAR. Featuring action-packed extras including a Cover Gallery, Script, Inked And Color Pages and Character Designs!",2019-02-04 10:10:21.888-08,2019-02-04 10:12:03.927-08,https://www.ign.com/articles/2019/02/06/matt-murdocks-suffering-fuels-new-daredevil-comic-daredevil-1-review,8.9,daredevil-2019,{},{},{Marvel Comics},{},
71,Game,Darksiders Genesis,Darksiders Genesis,"In Darksiders Genesis, the fourth Horseman of the Apocalypse Strife is called upon to save humankind from certain destruction at the hands of Lucifer. True to its roots, Darksiders Genesis will feature intense combat, exploration, puzzle-solving, epic boss battles and serpent holes from heaven to hell, but the game also carves its own path as a full-scale Darksiders adventure played from the top-down perspective. ","In the top-down action-RPG Darksiders Genesis, the fourth Horseman of the Apocalypse Strife is called upon to save humankind from certain destruction at the hands of Lucifer. ",2019-06-06 06:34:08.962-07,2020-02-13 10:18:00.638-08,https://www.ign.com/articles/2019/12/04/darksiders-genesis-review,8.7,darksiders-genesis,"{Action,RPG}",{Airship Syndicate},{THQ Nordic},{},"{US, AU, UK, JP}"
72,Comic,Dawn of X: Excalibur,Excalibur,"Mutantkind has always been special…as has their relationship with the worl -- or WORLDS -- around them. As this new era dawns, a new connection forms between mutants and the magic of the world… and that of Otherworld! Can the new Captain Britain forge a new way through the chaos with her companions Rogue, Gambit, Jubilee, Rictor…and Apocalypse?!? ","Mutantkind has always been special…as has their relationship with the worl -- or WORLDS -- around them. As this new era dawns, a new connection forms between mutants and the magic of the world… and that of Otherworld! Can the new Captain Britain forge a new way through the chaos with her companions Rogue, Gambit, Jubilee, Rictor…and Apocalypse?!? ",2019-07-20 23:31:48.372-07,2019-07-20 23:52:43.263-07,https://www.ign.com/articles/2019/10/29/marvels-dawn-of-x-relaunch-excalibur-1-review,7.6,dawn-of-x-excalibur,{},{},{Marvel Comics},{},
73,Comic,Dawn of X: Fallen Angels,Fallen Angels,"Psylocke finds herself in this new world of Mutantkind unsure of her place in it… but when a face from her past returns only to be killed, she seeks help from others who feel similar to get vengeance. Cable and X-23 join Kwannon for a personal mission that could jeopardize all Mutantkind! ","Psylocke finds herself in this new world of Mutantkind unsure of her place in it… but when a face from her past returns only to be killed, she seeks help from others who feel similar to get vengeance. Cable and X-23 join Kwannon for a personal mission that could jeopardize all Mutantkind! ",2019-07-20 23:32:07.973-07,2019-11-12 14:40:50.764-08,https://www.ign.com/articles/2019/11/12/dawn-of-x-fallen-angels-1-review,7.3,dawn-of-x-fallen-angels,{},{},{Marvel Comics},{},
74,Comic,Dawn of X: New Mutants,New Mutants,"The classic New Mutants (Sunspot, Wolfsbane, Mirage, Karma, Magik, and Cypher) get together with a few new friends (Chamber, Mondo) to seek out their missing member and share the good news… a mission that takes them into space alongside the Starjammers! ","The classic New Mutants (Sunspot, Wolfsbane, Mirage, Karma, Magik, and Cypher) get together with a few new friends (Chamber, Mondo) to seek out their missing member and share the good news… a mission that takes them into space alongside the Starjammers! ",2019-07-20 23:31:07.451-07,2019-11-05 15:03:48.056-08,https://www.ign.com/articles/2019/11/07/dawn-of-x-new-mutants-1-review,8.2,dawn-of-x-new-mutants,{},{},{Marvel Comics},{},
75,Comic,Dawn of X: The Marauders,The Marauders,"Even in this glorious new dawn, Mutantkind faces hardships and oppression from their human counterparts. Led by Captain Kate Pryde and funded by Emma Frost and the Hellfire Trading Company, Marauders Storm, Pyro, Bishop and Iceman sail the seas of the world to protect those hated and feared! ","Even in this glorious new dawn, Mutantkind faces hardships and oppression from their human counterparts. Led by Captain Kate Pryde and funded by Emma Frost and the Hellfire Trading Company, Marauders Storm, Pyro, Bishop and Iceman sail the seas of the world to protect those hated and feared! ",2019-07-20 23:31:59.487-07,2019-10-23 10:09:47.463-07,https://www.ign.com/articles/2019/10/22/marvels-dawn-of-x-relaunch-marauders-1-review,8.8,dawn-of-x-the-marauders,{},{},{Marvel Comics},{},
76,Comic,Dawn of X: X-Force,X-Force,"X-Force is the CIA of the mutant world—one half intelligence branch, one half special ops. Beast, Jean Grey and Sage on one side, Wolverine, Kid Omega and Domino on the other. In a perfect world, there would be no need for an X-Force. We’re not there… yet. ","X-Force is the CIA of the mutant world—one half intelligence branch, one half special ops. Beast, Jean Grey and Sage on one side, Wolverine, Kid Omega and Domino on the other. In a perfect world, there would be no need for an X-Force. We’re not there… yet.",2019-07-20 23:32:18.983-07,2019-11-05 15:16:47.758-08,https://www.ign.com/articles/2019/11/27/dawn-of-x-x-force-2-review,8.8,dawn-of-x-x-force,{},{},{Marvel Comics},{},
77,Show,Daybreak,Daybreak,"This TV adaptation of Brian Ralph's graphic novel centers around a high school outcase named Josh who's searching for his missing girlfriend, Sam, in a post-apocalyptic Glendale, California.  Josh and his friends have to fight off hordes of zombie-like creatures called Ghoulies if they have any intention of staying alive finding Sam.","This TV adaptation of Brian Ralph's graphic novel centers around a high school outcase named Josh who's searching for his missing girlfriend, Sam, in a post-apocalyptic Glendale, California.  Josh and his friends have to fight off hordes of zombie-like creatures called Ghoulies if they have any intention of staying alive finding Sam.",2018-07-26 10:29:22.218-07,2019-12-17 20:12:55.593-08,https://www.ign.com/articles/2019/10/25/daybreak-season-1-review-netflix,8.2,daybreak-the-tv-series,{Comedy},{},{Netflix.com},{},
78,Comic,DCeased,DCeased,"DCeased is a horror tale set in a catastrophic alternate universe version of the DC universe. In it, Batman must deal with the pandemic unleashed when Darkseid deploys a techno-organic virus that infects the world’s networks and spreads to humanity, making them raging, mindless marauders. ","DCeased is a horror tale set in a catastrophic alternate universe version of the DC universe. In it, Batman must deal with the pandemic unleashed when Darkseid deploys a techno-organic virus that infects the world’s networks and spreads to humanity, making them raging, mindless marauders. ",2019-02-19 16:10:11.304-08,2019-04-29 15:37:21.102-07,https://www.ign.com/articles/2019/05/01/dc-comics-delivers-its-answer-to-marvel-zombies-dceased-1-review,8,dceased,{},{},{DC Comics},{},
79,Show,Deadly Class,Deadly Class,"Set in a dark, comic book world against the backdrop of late 80s counter culture, Deadly Class follows a homeless teen recruited into a storied elite private school where the world's top crime families send their next generations. Maintaining his moral code while surviving a ruthless curriculum, vicious social cliques and his own adolescent uncertainties soon proves to be vital. Based on the best-selling 2014 Image Comics graphic novel, Deadly Class is a coming of age journey full of ancient mystery and teen angst.

<p>Deadly Class stars Benedict Wong, Benjamin Wadsworth, Lana Condor, Maria Gabriela de Faria, Luke Tennie, Liam James and Michel Duval.","Set in a dark, comic book world against the backdrop of late 80s counter culture, Deadly Class follows a homeless teen recruited into a storied elite private school where the world's top crime families send their next generations.",2018-04-18 14:37:12.161-07,2019-06-06 11:50:37.352-07,https://www.ign.com/articles/2019/01/17/syfys-deadly-class-season-1-premiere-review-pilot,6,deadly-class,{Sci-Fi},{},{Syfy},{},
80,Comic,Deadpool [2019 - Current],Deadpool,"Deadpool’s newest mercenary job has him going after the King of Monsters, who has claimed a new kingdom for his monstrous subjects…on Staten Island! But you know what they say, when you come at the king, you better not miss! The Merc with a Mouth finds himself neck deep in political intrigue, monster law, and a monster hunter out for blood! It’s like The Crown but with even more swords and monsters! Can Deadpool’s smooth charisma and deft diplomacy allow him to keep his head, or will he be royally screwed?","Deadpool’s newest mercenary job has him going after the King of Monsters, who has claimed a new kingdom for his monstrous subjects…on Staten Island! But you know what they say, when you come at the king, you better not miss! The Merc with a Mouth finds himself neck deep in political intrigue, monster law, and a monster hunter out for blood! It’s like The Crown but with even more swords and monsters! Can Deadpool’s smooth charisma and deft diplomacy allow him to keep his head, or will he be royally screwed?",2019-11-19 12:08:33.061-08,2019-11-19 12:13:15.721-08,https://www.ign.com/articles/2019/11/20/deadpool-1-review-3,5.5,deadpool-2019-current,{},{},{Marvel Comics},{},
81,Game,Destiny 2 -- Forsaken: Black Armory,Destiny 2: Black Armory,,,2018-11-30 14:16:58.587-08,2019-08-01 16:05:03.584-07,https://www.ign.com/articles/2018/12/09/destiny-2-black-armory-review,5.5,destiny-2-forsaken-black-armory,"{Shooter,DLC / Expansion}",{Bungie Software},{Activision},{},"{US, AU, UK, JP}"
82,Game,Destiny 2: Shadowkeep,Destiny 2: Shadowkeep,"Guardians will return to the Moon -- twisted, reshaped, and haunted by our past -- to confront new threats and uncover new additions to their customized arsenal in Destiny 2: Shadowkeep. Journey deep into a mysterious enemy citadel and help Eris slay these nightmares before they reach out beyond the Moon to cast humanity back into an age of darkness. 
<p>
Destiny 2: Shadowkeep, a new chapter for Destiny 2, reunites you with an old ally to confront new nightmares. This explansion adds new missions & quests,  a new dungeon, new weapons and gear to earn, an all-new raid, and more. ","Destiny 2: Shadowkeep, a new chapter for Destiny 2, reunites you with an old ally to confront new nightmares. This explansion adds new missions & quests,  a new dungeon, new weapons and gear to earn, an all-new raid, and more. ",2019-06-06 11:19:45.485-07,2019-09-30 12:47:40.634-07,https://www.ign.com/articles/2019/10/08/destiny-2-shadowkeep-review,7.9,destiny-2-shadowkeep,"{Shooter,DLC / Expansion}",{Bungie Software},{Bungie Software},{},"{US, AU, UK, JP}"
83,Game,Devotion,Devotion,"Red Candle Games, the creators of Detention, brings you a story Inspired by East Asian folk culture. This first-person atmospheric horror game depicts the life of a family shadowed by religious belief. Explore as a 1980s Taiwan apartment-complex lost in time gradually shift into a hellish nightmare. Delve into the vows each member of the family has made, and witness their devotion. 
<p>
You step into your apartment, 80s music drifts through the air, an idol show plays on the television; a nostalgic setting surely, but what is this feeling of unease? You question this place you used to call “home,” noticing as it distorts with every shift of your eyes, anxious as your surroundings skirt the precipice of the extraordinary. As you push through each memory, uncovering the layers of each mystery, you may find buried in this home, the unsettling truth of those who lived here. “Remember what you prayed for...” ","Red Candle Games, the creators of Detention, brings you a story Inspired by East Asian folk culture. Explore as a 1980s Taiwan apartment-complex lost in time gradually shift into a hellish nightmare. ",2019-02-19 17:53:15.459-08,2019-02-26 16:41:54.459-08,https://www.ign.com/articles/2019/02/26/devotion-review,8.2,devotion,"{Adventure,Horror}",{RedCandleGames},"{ Winking Skywalker,Indievent}",{},"{US, AU, UK, JP}"
84,Show,Diablero,Diablero,"The eternal fight between good and evil among devils and angels in the colorful streets of Mexico will open the door to a fantasy world never seen before, where anything can happen. The horror and supernatural thriller centers around Father Ramiro Ventura, a priest who finds himself seeking the aid of legendary ""diablero"" or demon hunter Elvis Infante. With the aid of Nancy, a modern day superhero, this improbable trio lives in a constant battle between two worlds that exists within and sets in motion a series of events that could determine the fate of mankind. Along the way, they will trap and sell demons, fallen angels, and otherworldly creatures in a black market linked to an underground fighting circuit.","The eternal fight between good and evil among devils and angels in the colorful streets of Mexico will open the door to a fantasy world never seen before, where anything can happen.",2018-12-10 05:19:57.542-08,2018-12-27 08:03:41.546-08,https://www.ign.com/articles/2018/12/26/netflixs-diablero-season-1-review,7,diablero,{},{},{Netflix.com},{},
85,Show,Dickinson,Dickinson,"Dickinson explores the constraints of society, gender, and family from the perspective of a rebellious young poet, Emily Dickinson. Set in the 19th century, Dickinson is a half-hour comedy series starring Oscar nominee Hailee Steinfeld and created by Alena Smith that finds Emily Dickinson to be an unexpected hero for our millennial era. ","Dickinson explores the constraints of society, gender, and family from the perspective of a rebellious young poet, Emily Dickinson. ",2019-08-26 15:30:19.47-07,2019-09-11 11:51:09.493-07,https://www.ign.com/articles/2019/11/01/dickinson-apple-tv-plus-review,6,dickinson,{Comedy},{},{Apple TV Plus},{},
86,Game,Dirt Rally 2.0,Dirt Rally 2.0,"DiRT Rally 2.0 is the follow up to the incredible racing game that puts players in control of a collection of the most iconic rally cars against the most challenging stages around the world. The game marks a return to the simulation style off road racing that made the original such a hit with gamers. 
<p>
DiRT Rally 2.0 will take you to six rally locations around the world where you can take on incredible hand crafted stages in a wide variety of cars from the history of the sport and modern day. The official game of the FIA World Rallycross Championship presented by Monster Energy, DiRT Rally 2.0 will also feature cars from the 2018 season as well as eight of the official WorldRX circuits at launch. ",DiRT Rally 2.0 is the follow up to the incredible racing game that puts players in control of a collection of the most iconic rally cars against the most challenging stages around the world.,2019-01-04 18:03:01.627-08,2019-03-29 15:18:40.049-07,https://www.ign.com/articles/2019/02/19/dirt-rally-20-review,8.5,dirt-rally-2-0,{Racing},{Codemasters},{Codemasters},{},"{US, AU, UK, JP}"
87,Comic,Doctor Doom,Doctor Doom,"Victor Von Doom – scientist, sorcerer, disfigured face, twisted soul – has been spending much of his time warning against a trilliondollar global effort to create the first “artificial” black hole. Wrestling with visions of an entirely different life…a better future…DOCTOR DOOM finds himself at a crossroads. (what is he questioning?) A catastrophic act of terrorism kills thousands, and the prime suspect is… DOOM? Victor will have to push his unexplained thoughts aside and focus on remaining alive as the title of “Most Wanted Man” is thrust upon him….Left with no homeland, no armies, no allies, indeed, nothing at all, will the reign of Doctor Doom come to an abrupt halt?","Victor Von Doom – scientist, sorcerer, disfigured face, twisted soul – has been spending much of his time warning against a trilliondollar global effort to create the first “artificial” black hole. Wrestling with visions of an entirely different life…a better future…DOCTOR DOOM finds himself at a crossroads. (what is he questioning?) A catastrophic act of terrorism kills thousands, and the prime suspect is… DOOM? Victor will have to push his unexplained thoughts aside and focus on remaining alive as the title of “Most Wanted Man” is thrust upon him….Left with no homeland, no armies, no allies, indeed, nothing at all, will the reign of Doctor Doom come to an abrupt halt?",2019-10-07 15:22:08.348-07,2019-10-07 15:24:25.789-07,https://www.ign.com/articles/2019/10/09/doctor-doom-1-review,6.8,doctor-doom,{},{},{Marvel Comics},{},
88,Show,Dogs,Dogs,"An elegant, engaging and cinematic verite documentary series celebrating the deep emotional bonds between people and their beloved four-legged best friends. The series tracks six incredible stories from across the globe including Syria, Japan, Costa Rica, Italy and the US—each proving that the unconditional love one feels for their dog is a beautiful universal truth. ","An elegant, engaging and cinematic verite documentary series celebrating the deep emotional bonds between people and their beloved four-legged best friends. The series tracks six incredible stories from across the globe including Syria, Japan, Costa Rica, Italy and the US—each proving that the unconditional love one feels for their dog is a beautiful universal truth. ",2018-11-07 11:39:40.795-08,2018-11-16 14:38:39.152-08,https://www.ign.com/articles/2018/11/16/netflixs-dogs-season-1-review,8.5,dogs,{Documentary},{},{Netflix.com},{},
89,Movie,Dolemite Is My Name,Dolemite Is My Name,"Stung by a string of showbiz failures, floundering comedian Rudy Ray Moore (Eddie Murphy) has an epiphany that turns him into a word-of-mouth sensation: step onstage as someone else. Borrowing from the street mythology of 1970s Los Angeles, Moore assumes the persona of Dolemite, a pimp with a cane and an arsenal of obscene fables. However, his ambitions exceed selling bootleg records deemed too racy for mainstream radio stations to play. Moore convinces a social justice-minded dramatist (Keegan-Michael Key) to write his alter ego a film, incorporating kung fu, car chases, and Lady Reed (Da’Vine Joy Randolph), an ex-backup singer who becomes his unexpected comedic foil. Despite clashing with his pretentious director, D’Urville Martin (Wesley Snipes), and countless production hurdles at their studio in the dilapidated Dunbar Hotel, Moore’s Dolemite becomes a runaway box office smash and a defining movie of the Blaxploitation era.","When Hollywood shuts him out, multi-talented Rudy Ray Moore (Eddie Murphy) strikes out on his own.",2019-08-12 10:03:01.209-07,2019-09-12 14:49:40.086-07,https://www.ign.com/articles/2019/09/09/dolemite-is-my-name-review-netflix-eddie-murphy,7,dolemite-is-my-name,"{Comedy,Drama}",{Netflix},{Netflix},{},
90,Show,Doom Patrol,Doom Patrol,"Doom Patrol is a re-imagining of one of DC’s most beloved group of outcast Super Heroes: Robotman, Negative Man, Elasti-Girl and Crazy Jane, led by modern-day mad scientist Dr. Niles Caulder (The Chief). The Doom Patrol's members each suffered horrible accidents that gave them superhuman abilities — but also left them scarred and disfigured. Traumatized and downtrodden, the team found purpose through The Chief, who brought them together to investigate the weirdest phenomena in existence — and to protect Earth from what they find. Part support group, part Super Hero team, the Doom Patrol is a band of super-powered freaks who fight for a world that wants nothing to do with them. Picking up after the events of Titans, Doom Patrol will find these reluctant heroes in a place they never expected to be, called to action by none other than Cyborg, who comes to them with a mission hard to refuse, but with a warning that is hard to ignore: their lives will never, ever be the same.","Doom Patrol is a re-imagining of one of DC’s most beloved group of outcast Super Heroes: Robotman, Negative Man, Elasti-Girl and Crazy Jane, led by modern-day mad scientist Dr. Niles Caulder (The Chief).",2018-05-14 12:15:51.163-07,2019-01-30 10:31:18.384-08,https://www.ign.com/articles/2019/04/26/doom-patrol-season-1-episode-11-frances-patrol-review,8.4,doom-patrol-tv-series,{Drama},{},{DC Universe},{},
91,Game,Doraemon: Story of Seasons,Doraemon: Story of Seasons,"Everyone's favorite robotic cat from the 22nd Century is here in Doraemon Story of Seasons, a cross-over between the world of the classic manga/anime series and the idyllic Story of Seasons gaming franchise. Nobita and other familiar faces from the Doraemon franchise will take part in a heart-warming journey across an original town, enjoying traditional Story of Seasons activities like growing crops, cultivating their farm, exploring, bug hunting and many more. Players will develop the town and their own farm while interacting and forming bonds with the other inhabitants. Of course, Doraemon’s secret gadgets will be there to help them along the way! See what new gadgets will help Noby be the best boy he can be! ","Everyone's favorite robotic cat from the 22nd Century is here in Doraemon Story of Seasons, a cross-over between the world of the classic manga/anime series and the idyllic Story of Seasons gaming franchise! ",2019-04-23 14:56:55.208-07,2019-10-29 09:50:51.874-07,https://www.ign.com/articles/2019/10/29/doraemon-story-of-seasons-review,5.5,doraemon-story-of-seasons,"{Adventure,Simulation}",{},{Bandai Namco Games},{},"{US, AU, UK, JP}"
92,Show,Dracula [2020],Dracula,The Count Dracula legend transforms with new tales that flesh out the vampire's gory crimes -- and bring his vulnerability into the light.,The Count Dracula legend transforms with new tales that flesh out the vampire's gory crimes -- and bring his vulnerability into the light.,2019-12-30 12:14:34.456-08,2020-01-06 11:35:05.198-08,https://www.ign.com/articles/2020/01/06/netflixs-dracula-season-1-review,8,dracula-2020,{Drama},{},{Netflix.com},{},
93,Game,Dragon Ball Z: Kakarot,Dragon Ball Z: Kakarot,"Determination, Despair, and Hope -- Discover the story of the mysterious Dragon Balls in Dragon Ball Z: Kakarot! Experience the story of Dragon Ball Z from epic events to light-hearted side quests, including never-before-seen story moments that answer some burning questions of Dragon Ball lore for the first time! Play through iconic Dragon Ball Z battles on a scale unlike any other. Fight across vast battlefields with destructible environments and experience epic boss battles against the most iconic foes (Raditz, Frieza, Cell etc…). Increase your power level through RPG mechanics and rise to the challenge! Beyond the epic battles, experience life in the Dragon Ball Z world as you fight, fish, eat, and train with Goku, Gohan, Vegeta and others. Explore the new areas and adventures as you advance through the story and form powerful bonds with other heroes from the Dragon Ball Z universe. ","Determination, Despair, and Hope -- Discover the story of the mysterious Dragon Balls in Dragon Ball Z: Kakarot! ",2019-01-27 21:03:41.421-08,2020-02-14 10:32:49.802-08,https://www.ign.com/articles/2020/01/16/ask-our-dragon-ball-z-kakarot-reviewer-anything,7,dragon-ball-project-z,"{RPG,Action}",{CyberConnect2},{Bandai Namco Games},{Dragon Ball},"{US, AU, UK, JP}"
94,Movie,Earthquake Bird,Earthquake Bird,"A psychologically unsettling and atmospheric thriller set in 1989 Tokyo from director Wash Westmoreland, Earthquake Bird follows Lucy Fly (Alicia Vikander), an enigmatic ex-pat haunted by a painful past, who enters into an intense relationship with Teiji (Naoki Kobayashi), a handsome yet similarly troubled local photographer. Lucy’s imperturbable exterior begins to crack when a naive newcomer, Lily Bridges (Riley Keough), becomes entangled in their lives and ends up missing - suspected dead.","Earthquake Bird follows Lucy Fly, an enigmatic ex-pat haunted by a painful past, who enters into an intense relationship with a handsome yet similarly troubled local photographer.",2019-11-02 05:44:03.835-07,2019-11-02 05:48:15.032-07,https://www.ign.com/articles/2019/11/15/earthquake-bird-movie-review-netflix,5,earthquake-bird,{Drama},{},{Netflix},{},
95,Comic,Edge of Spider-Geddon,Edge of Spider-Geddon,"Spider-Punk is back and better than ever. After SPIDER-VERSE, Hobie Brown was a Web Warrior, but that didn’t mean things back in his universe were solved. The writer of the SPIDER-PUNK story in SPIDER-VERSE is back and joined by VENOM’S Gerardo Sandoval! Spider-Punk’s Earth is under attack both on the ground and from space, meaning his responsibility seems to outweigh his power. Don’t miss this first shot of the SPIDER-EVENT of 2018!","Spider-Punk is back and better than ever. After SPIDER-VERSE, Hobie Brown was a Web Warrior, but that didn’t mean things back in his universe were solved. The writer of the SPIDER-PUNK story in SPIDER-VERSE is back and joined by VENOM’S Gerardo Sandoval! Spider-Punk’s Earth is under attack both on the ground and from space, meaning his responsibility seems to outweigh his power. Don’t miss this first shot of the SPIDER-EVENT of 2018!",2018-08-14 10:39:52.126-07,2018-10-05 12:08:59.937-07,https://www.ign.com/articles/2018/08/15/spider-punk-brings-the-fun-to-marvels-spider-geddon-edge-of-spider-geddon-1-review,7.3,edge-of-spider-geddon,{},{},{Marvel Comics},{},
96,Movie,El Camino: A Breaking Bad Movie,Breaking Bad: El Camino,"Produced by Vince Gilligan, El Camino: A Breaking Bad Movie reunites fans with Jesse Pinkman (Emmy-winner Aaron Paul). In the wake of his dramatic escape from captivity, Jesse must come to terms with his past in order to forge some kind of future. ","El Camino: A Breaking Bad Movie reunites fans with Jesse Pinkman. In the wake of his dramatic escape from captivity, Jesse must come to terms with his past in order to forge some kind of future. ",2018-11-07 04:46:28.906-08,2019-10-11 13:52:36.613-07,https://www.ign.com/articles/2019/10/11/el-camino-review-breaking-bad-movie,9,greenbrier,{Drama},{},{Netflix},{},
97,Movie,Eli,Eli,"With his desperate parents in tow, an 11-year-old boy with a debilitating illness checks into an isolated clinic to undergo experimental therapy. ","With his desperate parents in tow, an 11-year-old boy with a debilitating illness checks into an isolated clinic to undergo experimental therapy. ",2019-09-24 13:46:46.16-07,2019-10-23 14:33:06.41-07,https://www.ign.com/articles/2019/10/18/netflix-eli-review,8,eli,{Horror},{},{Netflix},{},
98,Show,Elite,Elite,"Las Encinas, the best and most exclusive school in Spain where the elite send their children to study, is also where three working class kids have just been admitted after their academy was destroyed by an earthquake and the local council divided up the students between the different schools in the area. The clash between those who have everything and those who have nothing to lose creates the perfect storm that ultimately ends in a murder. Who is behind the crime?","When three working-class teens enroll in an exclusive private school in Spain, the clash between them and the wealthy students leads to murder.",2018-10-15 13:35:39.461-07,2018-10-23 10:40:24.195-07,https://www.ign.com/articles/2018/10/23/elite-season-1-review-netflixs-high-school-drama-is-a-murder-mystery-worth-solving,8.8,elite,{Drama},{},{Netflix.com},{},
99,Show,Emergence,Emergence,"A character-driven genre thriller, ""Emergence"" is about a police chief who takes in a young child she finds near the site of a mysterious accident who has no memory of what has happened. The investigation draws her into a conspiracy larger than she ever imagined, and the child's identity is at the center of it all.

<p>The cast includes Allison Tolman as Jo, Alexa Swinton as Piper, Owain Yeoman as Benny, Ashley Aufderheide as Bree, Robert Bailey Jr. as Officer Chris, Zabryna Guevara as Abby with Donald Faison as Alex and Clancy Brown as Ed.",Emergence centers around a sheriff who takes in a young child that she finds near the site of a mysterious accident who has no memory of what has happened.  Allison Tolman stars.,2019-02-07 14:02:13.835-08,2019-09-23 20:43:38.339-07,https://www.ign.com/articles/2019/09/25/emergence-season-1-episode-1-review,7,emergence,{Drama},{},{ABC},{},
100,Show,Encore!,Encore!,"Executive producer Kristen Bell brings together former castmates of a high school musical, tasking them with re-creating their original performance in high school reunion like no other. Emotions run high as the former students face faded friendships, former flames, self-doubt, and killer choreography. Through it all, these unlikely groups of friends—with the help of Broadway’s best—just might pull off a standing-ovation-worthy performance of beloved musicals like ""The Sound of Music,"" ""Beauty and the Beast,"" ""Annie"" and more.","Executive producer Kristen Bell brings together former castmates of a high school musical, tasking them with re-creating their original performance in high school reunion like no other. Emotions run high as the former students face faded friendships, former flames, self-doubt, and killer choreography. Through it all, these unlikely groups of friends—with the help of Broadway’s best—just might pull off a standing-ovation-worthy performance of beloved musicals like ""The Sound of Music,"" ""Beauty and the Beast,"" ""Annie"" and more.",2019-11-11 17:34:42.112-08,2019-11-13 09:06:27.403-08,https://www.ign.com/articles/2019/11/11/disney-plus-encore-review,6,encore,{Reality},{},{Disney Plus},{},
101,Comic,Event Leviathan,Event Leviathan,The groundbreaking and always-inventive team of writer Brian Michael Bendis and artist Alex Maleev reunite on a mystery thriller that stretches across the DC Universe and touches every character from Batman to Superman to the Question to Talia al Ghul.,The groundbreaking and always-inventive team of writer Brian Michael Bendis and artist Alex Maleev reunite on a mystery thriller that stretches across the DC Universe and touches every character from Batman to Superman to the Question to Talia al Ghul.,2019-06-11 16:19:12.185-07,2019-06-11 16:19:54.808-07,https://www.ign.com/articles/2019/06/13/dcs-event-leviathan-delivers-mood-not-plot-event-leviathan-1-review,7.1,event-leviathan,{},{},{DC Comics},{},
102,Show,Evil,Evil,"Evil is a psychological mystery that examines science vs. religion and the origins of evil. The series focuses on a skeptical female forensic psychologist who joins a priest-in-training and a carpenter to investigate and assess the Church’s backlog of supposed miracles, demonic possessions and unexplained phenomena.

<p>Evil stars Katja Herbers as Kristen Bouchard, Mike Colter as David Acosta, Aasif Mandvi as Ben Shroff, Michael Emerson as Leland Townsend, Brooklyn Shuck as Lynn Bouchard, Skylar Gray as Lila Bouchard, Maddy Crocco as Lexis Bouchard and Dalya Knapp as Laura Bouchard.","EVIL is a psychological mystery that examines science vs. religion and the origins of evil. The series focuses on a skeptical female forensic psychologist who joins a priest-in-training and a carpenter to investigate and assess the Church’s backlog of supposed miracles, demonic possessions and unexplained phenomena.",2019-05-09 16:26:59.021-07,2019-09-26 20:20:05.466-07,https://www.ign.com/articles/2019/09/27/evil-cbs-season-1-episode-1-premiere-review,7.6,evil,{Drama},{},{CBS},{},
103,Game,F1 2019,F1 2019,"The official videogame of the 2019 FIA Formula One World Championship, F1 2019 is the most ambitious release in the franchise history, building on the success of previous iterations to deliver an experience that rivals the quality and production values of the real-life sport. ","The official videogame of the 2019 FIA Formula One World Championship, F1 2019 is the most ambitious release in the franchise history, building on the success of previous iterations to deliver an experience that rivals the quality and production values of the real-life sport. ",2019-03-28 15:55:20.892-07,2019-07-24 16:31:55.982-07,https://www.ign.com/articles/2019/07/04/f1-2019-review,8.5,f1-2019,{Racing},{},{Codemasters},{},"{US, AU, UK, JP}"
104,Comic,Fantastic Four [2018 - Current],Fantastic Four,"Since the end of SECRET WARS, there’s been a gap in the Marvel Universe. A void no other team can fill. And it’s time for the world to move on. But can it? A life-changing decision by the Thing! A momentous declaration by the Human Torch! A clarion call-to-arms that summons Doctor Doom! And a signal in the sky that heralds the return of hope to the Marvel Universe! All this, and Alicia Masters adopts kittens! So cute! Plus, the Impossible Man!","Since the end of SECRET WARS, there’s been a gap in the Marvel Universe. A void no other team can fill. And it’s time for the world to move on. But can it? A life-changing decision by the Thing! A momentous declaration by the Human Torch! A clarion call-to-arms that summons Doctor Doom! And a signal in the sky that heralds the return of hope to the Marvel Universe! All this, and Alicia Masters adopts kittens! So cute! Plus, the Impossible Man!",2018-08-06 12:05:16.808-07,2018-08-06 12:05:56.893-07,https://www.ign.com/articles/2018/08/08/marvels-fantastic-four-relaunch-starts-slow-fantastic-four-1-review,6.8,fantastic-four-2018,{},{},{Marvel Comics},{},
